LAKE_HISTORY_ID,LOCATION_HISTORY_ID,MUNICIPALITY,DEC_REGION,DEC_REGION,LOCATION_PWL_ID,LOCATION_NAME,LOCATION_TYPE,LOCATION_X_COORDINATE,LOCATION_Y_COORDINATE,LOCATION_HORIZONTAL_METHOD,LOCATION_HORIZONTAL_DATUM,LOCATION_WATERBODY_CLASSIFICATION,MAJOR_BASIN_ID,US_L3CODE,US_L3NAME,NA_L3CODE,NA_L3NAME,NA_L2CODE,NA_L2NAME,NA_L1CODE,NA_L1NAME,STATE_NAME,EPA_REGION,L3_KEY,L2_KEY,L1_KEY
1201UWB5549,1201UWB5549_C,Green Island,4,Albany,NA,UNNAMED WATER CENTROID,CENTROID,-73.697502,42.755901,INTERPOLATION-OTHER,NAD83,NA,12,59,Northeastern Coastal Zone,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,1,59  Northeastern Coastal Zone,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1201UWBXXX3,1201UWBXXX3_DH,Paris,6,Oneida,NA,Unnamed Pond Paris,CENTROID,-75.256098,42.985114,INTERPOLATION,NAD83,NA,12,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1201VAN0689,1201VAN0689_C,Bleecker,5,Fulton,1201-0139,VANDENBURG POND CENTROID,CENTROID,-74.360802,43.119499,INTERPOLATION-OTHER,NAD83,C,12,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1201WCA0698,1201WCA0698_C,Caroga,5,Fulton,1201-0144,WEST CAROGA LAKE CENTROID,CENTROID,-74.495499,43.1371,INTERPOLATION-OTHER,NAD83,B(T),12,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1201WOO0690,1201WOO0690_C,Bleecker,5,Fulton,1201-0140,WOODWORTH LAKE CENTROID,CENTROID,-74.336197,43.119701,INTERPOLATION-OTHER,NAD83,C,12,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1202BEA0596,1202BEA0596_C,Summit,4,Schoharie,1202-0037,BEAR GULCH POND CENTROID,CENTROID,-74.594803,42.5919,INTERPOLATION-OTHER,NAD83,B,12,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202BLE0630A,1202BLE0630A_C,Blenheim,4,Schoharie,1202-0011,BLENHEIM GILBOA RESERVOIR CENTROID,CENTROID,-74.454201,42.4431,INTERPOLATION-OTHER,NAD83,B,12,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202COB0583,1202COB0583_C,Cobleskill,4,Schoharie,1202-0015,COBLESKILL RESERVOIR CENTROID,CENTROID,-74.443603,42.664299,INTERPOLATION-OTHER,NAD83,A,12,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202COL0649,1202COL0649_C,Jewett,4,Greene,1202-0064,COLGATE LAKE CENTROID,CENTROID,-74.119797,42.2355,INTERPOLATION-OTHER,NAD83,C(T),12,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1202ECH0605,1202ECH0605_C,Wright,4,Schoharie,1202-0042,ECHO POND CENTROID,CENTROID,-74.193901,42.708198,INTERPOLATION-OTHER,NAD83,C,12,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202ENG0589,1202ENG0589_C,Sharon,4,Schoharie,1202-0009,ENGLEVILLE POND CENTROID,CENTROID,-74.652298,42.757,INTERPOLATION-OTHER,NAD83,A,12,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202FAW0605B,1202FAW0605B_C,Berne,4,Albany,1202-0006,FAWN LAKE CENTROID,CENTROID,-74.1679,42.562199,INTERPOLATION-OTHER,NAD83,C,12,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202MAY0643,1202MAY0643_C,Gilboa,4,Schoharie,1202-0055,MAYHAM POND CENTROID,CENTROID,-74.561699,42.414799,INTERPOLATION-OTHER,NAD83,C,12,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202OND0608,1202OND0608_C,Westerlo,4,Albany,1202-0005,ONDERDONK LAKE CENTROID,CENTROID,-74.0849,42.544201,INTERPOLATION-OTHER,NAD83,B,12,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202RIP0656A,1202RIP0656A_C,Hunter,4,Greene,1202-0070,LAKE RIP VAN WINKLE CENTROID,CENTROID,-74.127602,42.191601,INTERPOLATION-OTHER,NAD83,B,12,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1202ROS0616,1202ROS0616_C,Summit,4,Schoharie,1202-0049,ROSSMAN POND CENTROID,CENTROID,-74.531097,42.5965,INTERPOLATION-OTHER,NAD83,C,12,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202SUM0629,1202SUM0629_C,Summit,4,Schoharie,1202-0014,SUMMIT LAKE CENTROID,CENTROID,-74.581497,42.583198,INTERPOLATION-OTHER,NAD83,B,12,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202TAN0655D,1202TAN0655D_C,Hunter,4,Greene,NA,TANNERSVILLE RESERVOIR CENTROID,CENTROID,-74.159698,42.2113,INTERPOLATION-OTHER,NAD83,NA,12,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1202TUB0605C,1202TUB0605C_C,Berne,4,Albany,NA,TUBBS POND CENTROID,CENTROID,-74.180099,42.572498,INTERPOLATION-OTHER,NAD83,NA,12,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202UBL0630B,1202UBL0630B_C,Gilboa,4,Schoharie,1202-0071,UPPER BLENHEIM GILBOA RES CENTROID,CENTROID,-74.427696,42.4436,INTERPOLATION-OTHER,NAD83,B,12,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202UWB5180,1202UWB5180_C,Berne,4,Albany,NA,UNNAMED WATER CENTROID,CENTROID,-74.046501,42.623001,INTERPOLATION-OTHER,NAD83,NA,12,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202WAR0609,1202WAR0609_C,Berne,4,Albany,1202-0044,1202WAR0609_C,CENTROID,-74.079102,42.625099,INTERPOLATION-OTHER,NAD83,B(T),12,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202WHI0605A,1202WHI0605A_C,Berne,4,Albany,1202-0006,WHITE BIRCH POND CENTROID,CENTROID,-74.156898,42.5658,INTERPOLATION-OTHER,NAD83,C,12,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1203DEE0911,1203DEE0911_C,Morehouse,5,Hamilton,1203-0074,DEER LAKE CENTROID,CENTROID,-74.761902,43.554699,INTERPOLATION-OTHER,NAD83,C(T),12,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1203DIA0822,1203DIA0822_C,Morehouse,5,Hamilton,1203-0002,DIAMOND LAKE CENTROID,CENTROID,-74.729599,43.307701,INTERPOLATION-OTHER,NAD83,C,12,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1203GLA0859,1203GLA0859_C,Arietta,5,Hamilton,1203-0062,G LAKE CENTROID,CENTROID,-74.634003,43.414501,INTERPOLATION-OTHER,NAD83,C(T),12,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1203HIN0799,1203HIN0799_C,Russia,6,Herkimer,1203-0022,HINCKLEY RESERVOIR CENTROID,CENTROID,-75.073601,43.3326,INTERPOLATION-OTHER,NAD83,AA(T),12,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1203JER0817,1203JER0817_C,Salisbury,6,Herkimer,1203-0048,JERSEYFIELD LAKE CENTROID,CENTROID,-74.7612,43.302399,INTERPOLATION-OTHER,NAD83,C(T),12,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1203MET0821,1203MET0821_C,Morehouse,5,Hamilton,1203-0002,BIG METCALF LAKE CENTROID,CENTROID,-74.719803,43.2995,INTERPOLATION-OTHER,NAD83,C,12,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1203THE0850A,1203THE0850A_C,Morehouse,5,Hamilton,1203-0064,THE FLOE CENTROID,CENTROID,-74.704102,43.400799,INTERPOLATION-OTHER,NAD83,C(T),12,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1203UWB0798E,1203UWB0798E_C,Russia,6,Herkimer,NA,UNNAMED WATER CENTROID,CENTROID,-75.1492,43.266602,INTERPOLATION-OTHER,NAD83,NA,12,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1301BAR0181,1301BAR0181_C,Putnam Valley,3,Putnam,1301-0091,BARGER POND CENTROID,CENTROID,-73.812698,41.359501,INTERPOLATION-OTHER,NAD83,B,13,59,Northeastern Coastal Zone,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,1,59  Northeastern Coastal Zone,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1301BOW0444,1301BOW0444_C,Sand Lake,4,Rensselaer,1301-0270,BIG BOWMAN POND CENTROID,CENTROID,-73.487999,42.6483,INTERPOLATION-OTHER,NAD83,B,13,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1301BUC0303,1301BUC0303_C,Albany,4,Albany,NA,BUCKINGHAM LAKE CENTROID,CENTROID,-73.807098,42.663502,INTERPOLATION-OTHER,NAD83,NA,13,59,Northeastern Coastal Zone,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,1,59  Northeastern Coastal Zone,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1301BUR0386B,1301BUR0386B_C,Sand Lake,4,Rensselaer,1301-0025,Burden Lake Centroid,CENTROID,-73.56922,42.60474,INTERPOLATION,NAD83,B,13,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1301BUR0386C,1301BUR0386C_C,Nassau,4,Rensselaer,1301-0025,BURDEN THIRD LAKE CENTROID,CENTROID,-73.561401,42.5947,INTERPOLATION-OTHER,NAD83,B,13,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1301CAN0168A,1301CAN0168A_C,Kent,3,Putnam,1301-0145,CANOPUS LAKE CENTROID,CENTROID,-73.835297,41.456501,INTERPOLATION-OTHER,NAD83,A,13,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1301CHA0341A,1301CHA0341A_C,Newburgh,3,Orange,1301-0190,CHADWICK LAKE CENTROID,CENTROID,-74.068802,41.565201,INTERPOLATION-OTHER,NAD83,A,13,67,Ridge and Valley,8.4.1,Ridge and Valley,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,8,EASTERN TEMPERATE FORESTS,New York,4,67  Ridge and Valley,8.4  OZARK/OUACHITA-APPALACHIAN FORESTS,8  EASTERN TEMPERATE FORESTS
1301CRO1033,1301CRO1033_C,New York,2,New York,1702-0104,CROTON RESERVOIR CENTROID,CENTROID,-73.961998,40.785999,INTERPOLATION-OTHER,NAD83,AA,13,59,Northeastern Coastal Zone,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,1,59  Northeastern Coastal Zone,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1301CRY0391,1301CRY0391_C,Sand Lake,4,Rensselaer,1301-0041,CRYSTAL LAKE CENTROID,CENTROID,-73.555298,42.639999,INTERPOLATION-OTHER,NAD83,B(T),13,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1301ESO0434,1301ESO0434_C,Esopus,3,Ulster,1301-0205,ESOPUS LAKE CENTROID,CENTROID,-73.969704,41.876598,INTERPOLATION-OTHER,NAD83,B,13,59,Northeastern Coastal Zone,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,1,59  Northeastern Coastal Zone,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1301FOR0441,1301FOR0441_C,Grafton,4,Rensselaer,1301-0267,FOREST LAKE CENTROID,CENTROID,-73.460998,42.732101,INTERPOLATION-OTHER,NAD83,A,13,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1301GLA0394,1301GLA0394_C,Sand Lake,4,Rensselaer,1301-0042,GLASS LAKE CENTROID,CENTROID,-73.5308,42.623001,INTERPOLATION-OTHER,NAD83,B(T),13,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1301HAM0297,1301HAM0297_C,East Greenbush,4,Rensselaer,1301-0077,HAMPTON MANOR POND CENTROID,CENTROID,-73.726402,42.617001,INTERPOLATION-OTHER,NAD83,C,13,59,Northeastern Coastal Zone,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,1,59  Northeastern Coastal Zone,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1301IND0167,1301IND0167_C,Putnam Valley,3,Putnam,1301-0143,INDIAN LAKE CENTROID,CENTROID,-73.887703,41.3731,INTERPOLATION-OTHER,NAD83,A,13,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1301LON0428,1301LON0428_C,Grafton,4,Rensselaer,1301-0258,LONG POND CENTROID,CENTROID,-73.438698,42.792099,INTERPOLATION-OTHER,NAD83,A(T),13,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1301MEL0331,1301MEL0331_C,Fishkill,3,Dutchess,1301-0183,MELZINGAH RESERVOIR CENTROID,CENTROID,-73.9673,41.472099,INTERPOLATION-OTHER,NAD83,A,13,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1301MIR0433,1301MIR0433_C,Esopus,3,Ulster,1301-0205,MIRROR LAKE CENTROID,CENTROID,-73.9701,41.867001,INTERPOLATION-OTHER,NAD83,B,13,59,Northeastern Coastal Zone,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,1,59  Northeastern Coastal Zone,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1301MOH0179,1301MOH0179_C,Yorktown,3,Westchester,1301-0149,LAKE MOHEGAN CENTROID,CENTROID,-73.848801,41.313999,INTERPOLATION-OTHER,NAD83,B,13,59,Northeastern Coastal Zone,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,1,59  Northeastern Coastal Zone,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1301ORA0340,1301ORA0340_C,Newburgh,3,Orange,1301-0008,ORANGE LAKE CENTROID,CENTROID,-74.103699,41.548801,INTERPOLATION-OTHER,NAD83,B,13,67,Ridge and Valley,8.4.1,Ridge and Valley,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,8,EASTERN TEMPERATE FORESTS,New York,4,67  Ridge and Valley,8.4  OZARK/OUACHITA-APPALACHIAN FORESTS,8  EASTERN TEMPERATE FORESTS
1301PEE0171,1301PEE0171_C,Putnam Valley,3,Putnam,1301-0147,LAKE PEEKSKILL CENTROID,CENTROID,-73.882797,41.3395,INTERPOLATION-OTHER,NAD83,B,13,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1301POP0191,1301POP0191_C,Highlands,3,Orange,1301-0164,POPOLOPEN LAKE CENTROID,CENTROID,-74.057404,41.354599,INTERPOLATION-OTHER,NAD83,A,13,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1301ROA0183B,1301ROA0183B_C,Putnam Valley,3,Putnam,1301-0037,ROARING BROOK LAKE CENTROID,CENTROID,-73.807503,41.438801,INTERPOLATION-OTHER,NAD83,B,13,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1301SEP0826,1301SEP0826_C,Rhinebeck,3,Dutchess,1301-0214,SEPASCO LAKE CENTROID,CENTROID,-73.837601,41.959801,INTERPOLATION-OTHER,NAD83,B,13,59,Northeastern Coastal Zone,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,1,59  Northeastern Coastal Zone,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1301SHA0424,1301SHA0424_C,Grafton,4,Rensselaer,1301-0261,SHAVER POND CENTROID,CENTROID,-73.457298,42.779598,INTERPOLATION-OTHER,NAD83,A(T),13,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1301SIL0184C,1301SIL0184C_C,Woodbury,3,Orange,1301-0056,SILVER MINE LAKE CENTROID,CENTROID,-74.054901,41.290402,INTERPOLATION-OTHER,NAD83,A,13,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1301SLE6666,1301SLE6666_C,Athens,4,Greene,1301-0059,SLEEPY HOLLOW LAKE CENTROID,CENTROID,-73.8069,42.294399,INTERPOLATION-OTHER,NAD83,A,13,59,Northeastern Coastal Zone,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,1,59  Northeastern Coastal Zone,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1301SNY0377,1301SNY0377_C,North Greenbush,4,Rensselaer,1301-0043,SNYDERS LAKE CENTROID,CENTROID,-73.634697,42.663101,INTERPOLATION-OTHER,NAD83,B,13,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1301STI0187A,1301STI0187A_C,Highlands,3,Orange,1301-0166,STILLWELL LAKE CENTROID,CENTROID,-74.0392,41.345901,INTERPOLATION-OTHER,NAD83,A,13,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1301TAR0015A,1301TAR0015A_C,Greenburgh,3,Westchester,1301-0102,TARRYTOWN RESERVOIR CENTROID,CENTROID,-73.842003,41.082401,INTERPOLATION-OTHER,NAD83,A,13,59,Northeastern Coastal Zone,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,1,59  Northeastern Coastal Zone,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1301TIB0183E,1301TIB0183E_C,Kent,3,Putnam,1301-0034,LAKE TIBET CENTROID,CENTROID,-73.778198,41.451199,INTERPOLATION-OTHER,NAD83,B,13,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
